number,docID,edinetCode,filerName,disclosureStatusFlg,xbrlFlg
16682,S100DJ9R,E05513,株式会社エイジア,0,1
16683,S100DHQQ,E25994,ノルデア・バンク・アクツィエボラーグ・プブリクト,0,0
16684,S100DHON,E00726,トッパン・フォームズ株式会社,0,1
16685,S100DJ9Y,E03181,株式会社ベリテ,0,1
16686,S100DH9G,E00487,旭松食品株式会社,0,1
16687,S100DJ1K,E01647,小倉クラッチ株式会社,0,1
16688,S100DIF7,E01629,キクカワエンタープライズ株式会社,0,1
16689,S100DJ3N,E03332,白銅株式会社,0,1
16690,S100DIOZ,E32447,株式会社西日本フィナンシャルホールディングス,0,1
16691,S100DG6W,E05852,ユービーエス・エイ・ジー,0,0
16692,S100DI8Z,E01364,瀧上工業株式会社,0,1
16693,S100DFYR,E02266,東京計器株式会社,0,1
16694,S100DIPP,E03604,株式会社　西日本シティ銀行,0,1
16695,S100DF25,E01581,オリエンタルチエン工業株式会社,0,1
16696,S100DIEL,E01495,株式会社ＦＵＪＩ,0,1
16697,S100DIZL,E00867,ヤマト・インダストリー株式会社,0,1
16698,S100DIE4,E02024,株式会社フェローテックホールディングス,0,1
16699,S100DIKK,E01887,新電元工業株式会社,0,1
16700,S100DFSU,E01292,東京鐵鋼株式会社,0,1
16701,S100DJ98,E32811,グレイステクノロジー株式会社,0,1
16702,S100DJAZ,E05302,株式会社ｆｏｎｆｕｎ,0,1
16703,S100DHXI,E00543,富士紡ホールディングス株式会社,0,1
16704,S100DJ6E,E02740,エムティジェネックス株式会社,0,1
16705,S100DJBV,E24858,ＡｖａｎＳｔｒａｔｅ株式会社,0,1
16706,S100DHRU,E04507,日本原子力発電株式会社,0,1
16707,S100DHQO,E33864,株式会社コンヴァノ,0,1
16708,S100DI6L,E01300,株式会社エス・サイエンス,0,1
16709,S100D9GN,E05598,株式会社ＣＤＧ,0,1
16710,S100DG2I,E03233,株式会社はるやまホールディングス,0,1
16711,S100DHXT,E00146,株式会社九電工,0,1
16712,S100DHQV,E01759,日東工業株式会社,0,1
16713,S100DCTZ,E06100,スペイン開発金融公庫,0,0
16714,S100DIEX,E34090,プロパティデータバンク株式会社,0,1
16715,S100DIJU,E04356,大東港運株式会社,0,1
16716,S100DJD2,E01172,昭和化学工業株式会社,0,1
16717,S100DHWW,E05839,オレンジ,0,0
16718,S100DJD1,E02682,カメイ株式会社,0,1
16719,S100DIS9,E02329,長野計器株式会社,0,1
16720,S100DINT,E01211,株式会社ヤマウ,0,1
16721,S100DIK3,E00771,株式会社大阪ソーダ,0,1
16722,S100DFCD,E01795,株式会社ＴＢグループ,0,1
16723,S100DHPB,E03281,エステールホールディングス株式会社,0,1
16724,S100D6V8,E30816,フランス預金供託公庫,0,0
16725,S100D8MS,E06052,スウェーデン地方金融公社,0,0
16726,S100DIRP,E00744,株式会社　サイネックス,0,1
16727,S100DI1N,E00697,株式会社西日本新聞社,0,1
16728,S100DI5W,E25741,フランス相互信用連合銀行,0,0
16729,S100DJCN,E02305,ＭＵＴＯＨホールディングス株式会社,0,1
16730,S100DG5R,E32144,株式会社ＬＩＴＡＬＩＣＯ,0,1
16731,S100DH6G,E06016,オーストリア輸出銀行,0,0
16732,S100DJFH,E00493,ケンコーマヨネーズ株式会社,0,1
16733,S100DJFL,E33005,株式会社インターネットインフィニティー,0,1
16734,S100DJD5,E02653,株式会社光製作所,0,1
16735,S100D3NA,E05871,モルガン・スタンレー,0,0
16736,S100DI1K,E11029,クレディ・スイス・エイ・ジー,0,0
16737,S100DIZY,E04161,北海道中央バス株式会社,0,1
16738,S100DI0L,E00765,石原産業株式会社,0,1
16739,S100DHW7,E10802,モルガン・スタンレーＭＵＦＧ証券株式会社,0,1
16740,S100DJG1,E01824,太陽誘電株式会社,0,1
16741,S100DFXO,E02140,株式会社小糸製作所,0,1
16742,S100DJ4G,E05943,ジョンソン・エンド・ジョンソン,0,0
16743,S100DEHT,E04097,相鉄ホールディングス株式会社,0,1
16744,S100DIWW,E02650,川辺株式会社,0,1
16745,S100DHZ3,E32745,株式会社東横イン,0,1
16746,S100DJ5C,E03589,株式会社伊予銀行,0,1
16747,S100DINW,E34023,株式会社リヴァンプ,0,1
16748,S100D6RP,E25668,中国光大銀行股イ分有限公司,0,0
16749,S100DJIE,E01891,大黒屋ホールディングス株式会社,0,1
16750,S100DJ52,E00204,日本基礎技術株式会社,0,1
16751,S100DJIQ,E27615,夢展望株式会社,0,1
16752,S100DIL6,E34094,株式会社ＺＵＵ,0,1
16753,S100DINH,E05405,ＩＴｂｏｏｋ株式会社,0,1
16754,S100DJC7,E03333,株式会社ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,0,1
16755,S100DJCE,E03717,第一商品株式会社,0,1
16756,S100DIV8,E05428,ヒューマンホールディングス株式会社,0,1
16757,S100DJ8G,E01578,株式会社椿本チエイン,0,1
16758,S100DJIA,E04948,株式会社光通信,0,1
16759,S100DJH8,E00542,日東紡績株式会社,0,1
16760,S100DIH2,E03247,株式会社キタムラ,0,1
16761,S100DJ79,E01830,ユニデンホールディングス株式会社,0,1
16762,S100DJ2G,E01737,株式会社日立製作所,0,1
16763,S100DJEA,E00660,大王製紙株式会社,0,1
16764,S100DIFF,E32990,株式会社ファイズ,0,1
16765,S100DJK5,E02538,株式会社トーハン,0,1
16766,S100DEVL,E26751,中国人民保険集団股イ分有限公司,0,0
16767,S100DJ8I,E04916,ウィルソン・ラーニング　ワールドワイド株式会社,0,1
16768,S100DJKE,E33469,三井住友トラスト・パナソニックファイナンス株式会社,0,1
16769,S100DJAT,E05621,クルーズ株式会社,0,1
16770,S100DIOA,E04976,株式会社フォーカスシステムズ,0,1
16771,S100DJK0,E33574,株式会社マツオカコーポレーション,0,1
16772,S100DJJE,E02446,株式会社アーク,0,1
16773,S100D7MN,E32636,モルガン・スタンレー・ファイナンス・エルエルシー,0,0
16774,S100DI0X,E05784,クレディ・スイス・グループＡＧ,0,0
16775,S100DIKH,E01007,フマキラー株式会社,0,1
16776,S100DIG2,E01642,オイレス工業株式会社,0,1
16777,S100DH9Q,E01121,日本板硝子株式会社,0,1
16778,S100DJGY,E33623,株式会社アイ・ピー・エス,0,1
16779,S100DJLO,E34052,株式会社エーアイ,0,1
16780,S100DI0F,E01583,株式会社加藤製作所,0,1
16781,S100DIUO,E02602,三谷商事株式会社,0,1
16782,S100DI93,E31957,株式会社ダブルスタンダード,0,1
16783,S100DIQC,E32109,ヒロセ通商株式会社,0,1
16784,S100DIN5,E34018,株式会社ライトアップ,0,1
16785,S100DJKQ,E05937,中国人民財産保険株式会社,0,0
16786,S100DIJV,E00724,株式会社廣済堂,0,1
16787,S100DJFJ,E01013,日立化成株式会社,0,1
16788,S100DICX,E05480,株式会社インターネットイニシアティブ,0,1
16789,S100DINF,E05307,株式会社東北新社,0,1
16790,S100DJH9,E01008,積水樹脂株式会社,0,1
16791,S100DJ73,E04589,東京テアトル株式会社,0,1
16792,S100DJ9B,E00518,ＲＩＺＡＰグループ株式会社,0,1
16793,S100CQPM,E05856,ファイザー・インク,0,0
16794,S100DI9B,E03124,青山商事株式会社,0,1
16795,S100DIHD,E00550,株式会社ダイドーリミテッド,0,1
16796,S100DIMR,E02287,株式会社セコニックホールディングス,0,1
16797,S100DJLV,E01632,三精テクノロジーズ株式会社,0,1
16798,S100DJ6R,E05858,ザ・ゴールドマン・サックス・グループ・インク,0,0
16799,S100DJJQ,E31855,株式会社パートナーエージェント,0,1
16800,S100DH72,E04613,株式会社　大利根カントリー倶楽部,0,1
16801,S100DJAV,E05218,株式会社Ｅストアー,0,1
16802,S100DF0S,E03421,株式会社ナフコ,0,1
16803,S100DJMM,E32292,ＳＧホールディングス株式会社,0,1
16804,S100DCYU,E32204,株式会社丸八ホールディングス,0,1
16805,S100DJNU,E00390,２１ＬＡＤＹ株式会社,0,1
16806,S100DF5O,E01916,株式会社リード,0,1
16807,S100DIC1,E30918,株式会社オプティム,0,1
16808,S100DJNW,E30047,株式会社じげん,0,1
16809,S100DJPE,E34031,株式会社ＳＩＧ,0,1
16810,S100DID7,E05151,ネクストウェア株式会社,0,1
16811,S100DJHF,E30993,株式会社エムケイシステム,0,1
16812,S100DJPJ,E00609,ＭＲＫホールディングス株式会社,0,1
16813,S100DHYU,E02377,マミヤ・オーピー株式会社,0,1
16814,S100DJMS,E02228,株式会社ジーテクト,0,1
16815,S100DJPV,E05889,ドイツポスト・アーゲー,0,0
16816,S100DJQD,E30200,モンクレール・エスピーエー,0,0
16817,S100DJP5,E03213,株式会社ショクブン,0,1
16818,S100DJNI,E05875,ゴールドマン・サックス・インターナショナル,0,0
16819,S100DJQO,E05924,バンク・オブ・チャイナ香港（ホールディングス）リミテッド,0,0
16820,S100DGBT,E04843,東京博善株式会社,0,1
16821,S100D9KF,E06020,スウェーデン輸出信用銀行,0,0
16822,S100DK48,E00288,クレアホールディングス株式会社,0,1
16823,S100DK50,E02734,株式会社サハダイヤモンド,0,1
16824,S100DJYQ,E05700,株式会社ＦＲＯＮＴＥＯ,0,1
16825,S100DK7Q,E05306,株式会社ＪＰホールディングス,0,1
16826,S100DK8R,E05544,株式会社バルクホールディングス,0,1
16827,S100DK2I,E23800,日本海洋掘削株式会社,0,1
16828,S100DIVP,E05954,トヨタ　ファイナンス　オーストラリア　リミテッド,0,0
16829,S100DAKU,E05904,トヨタ　モーター　クレジット　コーポレーション,0,0
16830,S100DLHJ,E05070,株式会社ダイサン,0,1
16831,S100DDQ8,E21501,ウォルマート・インク,0,0
16832,S100DLRA,E02843,株式会社ヤガミ,0,1
16833,S100DNKJ,E04732,株式会社涼仙,0,1
16834,S100DNZT,E05269,ブロードメディア株式会社,0,1
16835,S100DNXL,E00763,神島化学工業株式会社,0,1
16836,S100DO7L,E05484,株式会社ザッパラス,0,1
16837,S100DNF2,E06001,ケベック州,0,0
16838,S100DOJK,E03326,株式会社サンオータス,0,1
16839,S100DOTI,E33346,株式会社ビジョナリーホールディングス,0,1
16840,S100DOML,E00715,株式会社マツモト,0,1
16841,S100DOCW,E02011,株式会社ナ・デックス,0,1
16842,S100DOS6,E00510,佐藤食品工業株式会社,0,1
16843,S100DP11,E22016,株式会社菊池製作所,0,1
16844,S100DP8I,E00578,日東製網株式会社,0,1
16845,S100DP72,E25884,株式会社スリー・ディー・マトリックス,0,1
16846,S100DOFH,E31060,株式会社ｇｕｍｉ,0,1
16847,S100DOT1,E24248,アゼアス株式会社,0,1
16848,S100DP7W,E05704,株式会社フルスピード,0,1
16849,S100DPAC,E00414,株式会社伊藤園,0,1
16850,S100DOV9,E01442,株式会社共和工業所,0,1
16851,S100DP67,E30738,日本ビューホテル株式会社,0,1
16852,S100DP91,E05680,フリービット株式会社,0,1
16853,S100DPB5,E00482,株式会社ロック・フィールド,0,1
16854,S100DP5A,E04695,尾道ゴルフ観光株式会社,0,1
16855,S100DOGE,E23829,ヤーマン株式会社,0,1
16856,S100DPBC,E03436,東和フードサービス株式会社,0,1
16857,S100DPBY,E31386,Ｈａｍｅｅ株式会社,0,1
16858,S100DPG9,E27215,株式会社ビューティガレージ,0,1
16859,S100DP8S,E26716,ライクキッズネクスト株式会社,0,1
16860,S100DPH7,E05137,株式会社トーシンホールディングス,0,1
16861,S100DPGD,E03279,株式会社グリーンクロス,0,1
16862,S100DOVS,E02430,ＭＩＣＳ化学株式会社,0,1
16863,S100DPF7,E03363,アスクル株式会社,0,1
16864,S100DPJA,E00281,東建コーポレーション株式会社,0,1
16865,S100DPFM,E04192,新潟運輸株式会社,0,1
16866,S100DP0Z,E05483,株式会社アスカネット,0,1
16867,S100DPLN,E03454,株式会社トーエル,0,1
16868,S100DPSA,E04651,株式会社中山カントリークラブ,0,1
16869,S100DLTM,E20989,トヨタ　モーター　ファイナンス　（ネザーランズ）　ビーブイ,0,0
16870,S100DPUT,E32163,株式会社フィット,0,1
16871,S100DPUI,E05481,日本テレホン株式会社,0,1
16872,S100DPVQ,E32220,ハイアス・アンド・カンパニー株式会社,0,1
16873,S100DPWQ,E31627,株式会社東京クラシック,0,1
16874,S100DPSH,E33880,ＨＥＲＯＺ株式会社,0,1
16875,S100DPVS,E05563,株式会社ラクーンホールディングス,0,1
16876,S100DPYU,E02953,株式会社テンポスホールディングス,0,1
16877,S100DPYL,E02356,インスペック株式会社,0,1
16878,S100DQ2B,E04896,株式会社アインホールディングス,0,1
16879,S100DQ13,E27059,地盤ネットホールディングス株式会社,0,1
16880,S100DQRB,E03819,トレイダーズホールディングス株式会社,0,1
16881,S100DQTS,E03507,株式会社銚子丸,0,1
16882,S100DS8J,E02956,トシン・グループ株式会社,0,1
16883,S100DT6C,E01856,コーセル株式会社,0,1
16884,S100DTIA,E32381,サツドラホールディングス株式会社,0,1
16885,S100DW7O,E05452,株式会社省電舎ホールディングス,0,1
16886,S100DUTQ,E03464,株式会社ツルハホールディングス,0,1
16887,S100DXYZ,E24747,ノムラ・ヨーロッパ・ファイナンス・エヌ・ブイ　（Ｎｏｍｕｒａ　Ｅｕｒｏｐｅ　Ｆｉｎａｎｃｅ　Ｎ．Ｖ．）,0,0
16888,S100DY8R,E10737,株式会社クスリのアオキホールディングス,0,1
16889,S100DYN0,E05729,株式会社パソナグループ,0,1
16890,S100DYVM,E05027,日本オラクル株式会社,0,1
16891,S100DZCC,E03424,株式会社ハニーズホールディングス,0,1
16892,S100DZ32,E03423,大黒天物産株式会社,0,1
16893,S100DZ2H,E24129,株式会社大光,0,1
16894,S100DYE1,E33254,株式会社ＧａｍｅＷｉｔｈ,0,1
16895,S100DZMR,E03386,株式会社アイケイ,0,1
16896,S100DZIC,E05313,株式会社毎日コムネット,0,1
16897,S100DZT4,E02793,佐鳥電機株式会社,0,1
16898,S100DZWC,E05641,メディアファイブ株式会社,0,1
16899,S100DZUR,E05053,株式会社　京進,0,1
16900,S100DZYG,E33359,ＵＵＵＭ株式会社,0,1
16901,S100DZHA,E04873,日本プロセス株式会社,0,1
16902,S100DZKS,E00710,宝印刷株式会社,0,1
16903,S100DZVS,E05169,日本エンタープライズ株式会社,0,1
16904,S100E00A,E02968,ミタチ産業株式会社,0,1
16905,S100DZTX,E01494,旭サナック株式会社,0,1
16906,S100DZK6,E21606,株式会社クリエイトＳＤホールディングス,0,1
16907,S100E01I,E05706,Ｅ・Ｊホールディングス株式会社,0,1
16908,S100E02Y,E05162,株式会社ウェザーニューズ,0,1
16909,S100E06D,E02336,株式会社インターアクション,0,1
16910,S100E018,E05536,ライク株式会社,0,1
16911,S100E01U,E31306,ファーストコーポレーション株式会社,0,1
16912,S100E02T,E31454,株式会社Ｇｕｎｏｓｙ,0,1
16913,S100E0A1,E04767,互助会保証株式会社,0,1
16914,S100E09M,E00006,株式会社　サカタのタネ,0,1
16915,S100DZW1,E02803,株式会社オータケ,0,1
16916,S100E091,E04036,株式会社インテリックス,0,1
16917,S100E0KV,E33776,株式会社ＳＥＲＩＯホールディングス,0,1
16918,S100DZSD,E33393,ヤマシタヘルスケアホールディングス株式会社,0,1
16919,S100E0M0,E01742,東洋電機製造株式会社,0,1
16920,S100E0DN,E04685,株式会社金太郎温泉,0,1
16921,S100E0NW,E05527,アウンコンサルティング株式会社,0,1
16922,S100E0PL,E03169,株式会社テーオーホールディングス,0,1
16923,S100DZUJ,E05289,株式会社ドーン,0,1
16924,S100E0NV,E03988,株式会社ウッドフレンズ,0,1
16925,S100E05M,E02480,株式会社ＩＧポート,0,1
16926,S100E0AF,E00687,株式会社岡山製紙,0,1
16927,S100E0TG,E04064,株式会社プロパスト,0,1
16928,S100DZ6E,E00004,カネコ種苗株式会社,0,1
16929,S100DZIG,E04764,株式会社オオバ,0,1
16930,S100E0N2,E05600,モジュレ株式会社,0,1
16931,S100E0L4,E31379,株式会社三機サービス,0,1
16932,S100E0JW,E05449,株式会社ケイブ,0,1
16933,S100E0L6,E00890,株式会社ニイタカ,0,1
16934,S100DZXB,E32967,株式会社レノバ,0,1
16935,S100E0ZV,E05379,ファーマライズホールディングス株式会社,0,1
16936,S100E0IC,E26570,五洋食品産業株式会社,0,1
16937,S100DZZD,E00866,三光合成株式会社,0,1
16938,S100E0D5,E02842,小津産業株式会社,0,1
16939,S100E0WR,E05176,キャリアバンク株式会社,0,1
16940,S100E0NJ,E01649,株式会社中北製作所,0,1
16941,S100E117,E24187,ダイト株式会社,0,1
16942,S100E04S,E03989,リベレステ株式会社,0,1
16943,S100E07S,E02323,シグマ光機株式会社,0,1
16944,S100E10P,E02677,三益半導体工業株式会社,0,1
16945,S100E0VY,E01672,前澤工業株式会社,0,1
16946,S100E0W9,E01380,ＴＯＮＥ株式会社,0,1
16947,S100E17Z,E03465,株式会社パシフィックネット,0,1
16948,S100E0OD,E00323,株式会社エムビーエス,0,1
16949,S100E11B,E03189,株式会社ドミー,0,1
16950,S100E14Q,E00059,日本国土開発株式会社,0,1
16951,S100E118,E27855,ＥＲＩホールディングス株式会社,0,1
16952,S100E0W8,E00574,住江織物株式会社,0,1
16953,S100E09Z,E05601,サイバーステップ株式会社,0,1
16954,S100E16A,E03409,株式会社ヴィレッジヴァンガードコーポレーション,0,1
16955,S100E19O,E27305,タマホーム株式会社,0,1
16956,S100E084,E26831,三協立山株式会社,0,1
16957,S100E0M6,E03446,株式会社コスモス薬品,0,1
16958,S100E0TQ,E24982,株式会社メディカルネット,0,1
16959,S100E1GU,E01508,タケダ機械株式会社,0,1
16960,S100E1BM,E30598,株式会社東武住販,0,1
16961,S100E1JE,E04601,新橋演舞場株式会社,0,1
16962,S100E1K0,E05450,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ株式会社,0,1
16963,S100E2ML,E05069,株式会社　構造計画研究所,0,1
16964,S100E2S2,E03196,株式会社ジョイフル,0,1
16965,S100E2NM,E33416,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ株式会社,0,1
16966,S100E4AG,E05663,株式会社アバント,0,1
16967,S100E4CF,E02398,株式会社キングジム,0,1
16968,S100E3JL,E30501,株式会社ジョイフル本田,0,1
16969,S100E4SH,E05163,株式会社ＣＩＪ,0,1
16970,S100E4ZO,E02928,株式会社カワニシホールディングス,0,1
16971,S100E4ES,E00010,株式会社ホーブ,0,1
16972,S100E4RN,E02448,シンポ株式会社,0,1
16973,S100E3JY,E02343,株式会社エーワン精密,0,1
16974,S100E5U4,E00384,フジパングループ本社株式会社,0,1
16975,S100E5UV,E34045,ロジザード株式会社,0,1
16976,S100E5SX,E03404,株式会社　三光マーケティングフーズ,0,1
16977,S100E5P4,E04025,穴吹興産株式会社,0,1
16978,S100E5X5,E05695,株式会社トラスト・テック,0,1
16979,S100E5ZB,E05587,株式会社オウケイウェイヴ,0,1
16980,S100E5X0,E05187,株式会社スカラ,0,1
16981,S100E3WB,E05396,株式会社フジコー,0,1
16982,S100E53Z,E00302,シード平和株式会社,0,1
16983,S100E5ZX,E05505,日本社宅サービス株式会社,0,1
16984,S100E61J,E00009,株式会社アクシーズ,0,1
16985,S100E54C,E05255,株式会社アイ・ピー・エス,0,1
16986,S100E65B,E05742,テックファームホールディングス株式会社,0,1
16987,S100E5XY,E01215,株式会社武井工業所,0,1
16988,S100E61Q,E00362,新中糖産業株式会社,0,1
16989,S100E6EA,E05100,株式会社テー・オー・ダブリュー,0,1
16990,S100E4KF,E03528,株式会社物語コーポレーション,0,1
16991,S100E4DP,E30005,ヴェダンタ・リミテッド,0,0
16992,S100E634,E31216,ＫｅｅＰｅｒ技研株式会社,0,1
16993,S100E64H,E31622,株式会社クレステック,0,1
16994,S100E5WY,E05470,株式会社エフオン,0,1
16995,S100E5ZD,E00368,石垣島製糖株式会社,0,1
16996,S100E67M,E05494,株式会社ブロードバンドタワー,0,1
16997,S100E63Z,E31551,株式会社マーケットエンタープライズ,0,1
16998,S100E5W9,E03280,株式会社パン・パシフィック・インターナショナルホールディングス,0,1
16999,S100E5ZH,E23487,株式会社キャンバス,0,1
17000,S100E5T3,E31036,株式会社アドベンチャー,0,1
17001,S100E5TT,E31602,株式会社平山ホールディングス,0,1
17002,S100E6JC,E01208,株式会社高見澤,0,1
17003,S100E6H7,E01446,株式会社オーネックス,0,1
17004,S100E3QM,E03211,藤久株式会社,0,1
17005,S100E5AW,E02039,協立電機株式会社,0,1
17006,S100E5DU,E04680,各務原開発株式会社,0,1
17007,S100E6OA,E04972,株式会社環境管理センター,0,1
17008,S100E5YY,E02920,アトムリビンテック株式会社,0,1
17009,S100E6OH,E26444,株式会社チャーム・ケア・コーポレーション,0,1
17010,S100E6FC,E33838,キュービーネットホールディングス株式会社,0,1
17011,S100E6O6,E05576,株式会社タウンニュース社,0,1
17012,S100E6G2,E01991,レーザーテック株式会社,0,1
17013,S100E65N,E00248,サイタホールディングス株式会社,0,1
17014,S100E612,E03331,株式会社ハンズマン,0,1
17015,S100E5TG,E04339,伏木海陸運送株式会社,0,1
17016,S100E6IA,E00365,北部製糖株式会社,0,1
17017,S100E5UN,E01994,株式会社アイ・オー・データ機器,0,1
17018,S100E6SA,E33026,株式会社ユーザーローカル,0,1
17019,S100E5S6,E01219,新東株式会社,0,1
17020,S100E5SA,E02058,株式会社鈴木,0,1
17021,S100E6JN,E03006,あいホールディングス株式会社,0,1
17022,S100E6SB,E27464,トラストホールディングス株式会社,0,1
17023,S100E6KB,E32683,株式会社ＦＣホールディングス,0,1
17024,S100E5WH,E22995,メディアスホールディングス株式会社,0,1
17025,S100E5KB,E05367,株式会社総医研ホールディングス,0,1
17026,S100E6H9,E31344,株式会社プラッツ,0,1
17027,S100E6V9,E33854,日本リビング保証株式会社,0,1
17028,S100E21W,E05975,アイシーアイシーアイ・バンク・リミテッド,0,0
17029,S100E6IC,E04008,株式会社エリアクエスト,0,1
17030,S100E5SS,E02491,株式会社三ツ知,0,1
17031,S100E6EC,E01068,東洋ドライルーブ株式会社,0,1
17032,S100E6JX,E31284,株式会社ハウスドゥ,0,1
17033,S100E6WC,E00282,工藤建設株式会社,0,1
17034,S100E6H3,E02485,株式会社フルヤ金属,0,1
17035,S100E6J7,E33392,株式会社壽屋,0,1
17036,S100E6QX,E32364,株式会社やまみ,0,1
17037,S100E59M,E05564,手間いらず株式会社,0,1
17038,S100E6FL,E32988,株式会社グリーンズ,0,1
17039,S100E6IF,E04189,株式会社ニヤクコーポレーション,0,1
17040,S100E4KU,E05191,株式会社インテリジェント　ウェイブ,0,1
17041,S100E6YV,E34071,コーア商事ホールディングス株式会社,0,1
17042,S100E6UM,E26301,株式会社アイスタイル,0,1
17043,S100E62Y,E27868,株式会社エンビプロ・ホールディングス,0,1
17044,S100E6MG,E21259,株式会社イデアインターナショナル,0,1
17045,S100E6VU,E01589,株式会社　アルバック,0,1
17046,S100E4UP,E05959,インフォシス・リミテッド,0,0
17047,S100E5SR,E05055,株式会社エム・エイチ・グループ,0,1
17048,S100E6UY,E31575,株式会社ナガオカ,0,1
17049,S100E4IA,E25817,株式会社ブレインパッド,0,1
17050,S100E704,E00366,株式会社　りゅうとう,0,1
17051,S100E701,E05372,株式会社マクロミル,0,1
17052,S100E620,E03475,株式会社アルペン,0,1
17053,S100E6Y8,E03306,株式会社かんなん丸,0,1
17054,S100E6LJ,E31745,株式会社ネットマーケティング,0,1
17055,S100E6A0,E21553,株式会社データホライゾン,0,1
17056,S100E6MS,E03512,株式会社きちりホールディングス,0,1
17057,S100E71M,E02100,株式会社ユビテック,0,1
17058,S100E6YU,E31030,テクノプロ・ホールディングス株式会社,0,1
17059,S100E6VD,E34111,株式会社システムサポート,0,1
17060,S100E72T,E22012,グリー株式会社,0,1
17061,S100E65F,E04664,瀬戸内開発株式会社,0,1
17062,S100E4ZS,E32456,リファインバース株式会社,0,1
17063,S100E6ZQ,E30164,株式会社日本能率協会マネジメントセンター,0,1
17064,S100E6ZM,E02847,西川計測株式会社,0,1
17065,S100E6FJ,E00320,第一カッター興業株式会社,0,1
17066,S100E6MW,E04230,株式会社ゼロ,0,1
17067,S100E71I,E00259,株式会社三東工業社,0,1
17068,S100E6YJ,E02349,朝日インテック株式会社,0,1
17069,S100E2D3,E32181,株式会社ウイルプラスホールディングス,0,1
17070,S100E799,E33777,株式会社ジェイテックコーポレーション,0,1
17071,S100E75Y,E21381,株式会社サニーサイドアップ,0,1
17072,S100E788,E01666,澁谷工業株式会社,0,1
17073,S100E5O1,E04924,大日本コンサルタント株式会社,0,1
17074,S100E6WZ,E06110,インド輸出入銀行,0,0
17075,S100E73I,E06115,予防接種のための国際金融ファシリティ（ＩＦＦＩｍ）,0,0
17076,S100E6WU,E04740,株式会社リオフジワラカントリー,0,1
17077,S100E5YX,E02324,アクモス株式会社,0,1
17078,S100E79S,E02338,プレシジョン・システム・サイエンス株式会社,0,1
17079,S100E6J9,E26446,株式会社ユニバーサル園芸社,0,1
17080,S100E6Z1,E00389,株式会社湖池屋,0,1
17081,S100E79R,E31614,株式会社Ｌｉｂ　Ｗｏｒｋ,0,1
17082,S100E79Y,E00367,久米島製糖株式会社,0,1
17083,S100E7B7,E00607,株式会社自重堂,0,1
17084,S100E68X,E33232,株式会社ビーブレイクシステムズ,0,1
17085,S100E7D5,E05713,Ａｂａｌａｎｃｅ株式会社,0,1
17086,S100E7BI,E00078,日本工営株式会社,0,1
17087,S100E6W7,E31343,株式会社イード,0,1
17088,S100E7EY,E24340,株式会社　ＴＨＥグローバル社,0,1
17089,S100E7E7,E04069,株式会社アーバネットコーポレーション,0,1
17090,S100E6R4,E32405,株式会社ホープ,0,1
17091,S100E776,E05740,株式会社インサイト,0,1
17092,S100E7FS,E34281,株式会社アイリックコーポレーション,0,1
17093,S100E76A,E34064,株式会社メルカリ,0,1
17094,S100E6YS,E00476,一正蒲鉾株式会社,0,1
17095,S100E7FE,E03434,株式会社ランシステム,0,1
17096,S100E7FI,E01713,北川精機株式会社,0,1
17097,S100E3GW,E32373,株式会社バリューデザイン,0,1
17098,S100E7H7,E24392,株式会社ボルテージ,0,1
17099,S100E7CS,E30880,株式会社ＡＭＢＩＴＩＯＮ,0,1
17100,S100E7GP,E31524,株式会社スマートバリュー,0,1
17101,S100E617,E05597,株式会社ビューティ花壇,0,1
17102,S100E7HX,E34288,株式会社ブロードバンドセキュリティ,0,1
17103,S100E75G,E27486,ペプチドリーム株式会社,0,1
17104,S100E771,E05458,ウェルネット株式会社,0,1
17105,S100E73R,E00329,ショーボンドホールディングス株式会社,0,1
17106,S100E7IX,E32468,株式会社デュアルタップ,0,1
17107,S100E71R,E31089,サイジニア株式会社,0,1
17108,S100E7J8,E31573,デジタル・インフォメーション・テクノロジー株式会社,0,1
17109,S100E7JK,E33839,株式会社ファイバーゲート,0,1
17110,S100EA4L,E02515,株式会社内田洋行,0,1
17111,S100EAN8,E05006,ウチダエスコ株式会社,0,1
17112,S100EADQ,E02060,サムコ　株式会社,0,1
17113,S100EC24,E33966,ラクスル株式会社,0,1
17114,S100EBHQ,E32254,株式会社ジャパンミート,0,1
17115,S100EBVM,E01451,株式会社稲葉製作所,0,1
17116,S100EC44,E05161,株式会社メディアシーク,0,1
17117,S100EC4M,E02484,株式会社ファーマフーズ,0,1
17118,S100EBY9,E05378,株式会社プラネット,0,1
17119,S100ECAH,E05705,株式会社アイル,0,1
17120,S100EAPL,E26322,ティーライフ株式会社,0,1
17121,S100EB5L,E04696,株式会社　藤ケ谷カントリー倶楽部,0,1
17122,S100EC01,E30699,株式会社鳥貴族,0,1
17123,S100ECAY,E31626,株式会社アイリッジ,0,1
17124,S100ECEI,E00735,総合商研株式会社,0,1
17125,S100E9HV,E02469,ゼネラルパッカー株式会社,0,1
17126,S100ECG7,E02083,ウインテスト株式会社,0,1
17127,S100EBVA,E00239,株式会社大盛工業,0,1
17128,S100ECF6,E00954,佐藤製薬株式会社,0,1
