,data_ymd,docID,edinetCode,secCode,filerName,docDescription,disclosureStatus,xbrlFlag
161,2019-05-29,S100FVPF,E26965,,株式会社安芸ゴルフ倶楽部,有価証券報告書－第7期(平成30年3月1日－平成31年2月28日),0,1
162,2019-05-29,S100FVLV,E03428,27980,株式会社ワイズテーブルコーポレーション,有価証券報告書－第20期(平成30年3月1日－平成31年2月28日),0,1
163,2019-05-30,S100FTBQ,E04614,,株式会社芦の湖カントリークラブ,有価証券報告書－第61期(平成30年3月1日－平成31年2月28日),0,1
164,2019-05-30,S100FVD3,E02925,26700,株式会社エービーシー・マート,有価証券報告書－第34期(平成30年3月1日－平成31年2月28日),0,1
165,2019-05-30,S100FVLA,E04681,,株式会社房総カントリークラブ,有価証券報告書－第46期(平成30年3月1日－平成31年2月28日),0,1
166,2019-05-30,S100FVPC,E30476,60930,株式会社エスクロー・エージェント・ジャパン,有価証券報告書－第12期(平成30年3月1日－平成31年2月28日),0,1
167,2019-05-30,S100FVI6,E03272,75150,株式会社マルヨシセンター,有価証券報告書－第59期(平成30年3月1日－平成31年2月28日),0,1
168,2019-05-30,S100FV03,E02464,78470,株式会社グラファイトデザイン,有価証券報告書－第30期(平成30年3月1日－平成31年2月28日),0,1
169,2019-05-30,S100FVUB,E03329,76300,株式会社壱番屋,有価証券報告書－第37期(平成30年3月1日－平成31年2月28日),0,1
170,2019-05-30,S100FVP1,E03509,30800,株式会社ジェーソン,有価証券報告書－第34期(平成30年3月1日－平成31年2月28日),0,1
171,2019-05-30,S100FVKT,E02017,68970,ツインバード工業株式会社,有価証券報告書－第57期(平成30年3月1日－平成31年2月28日),0,1
172,2019-05-30,S100FVLN,E05643,38260,株式会社システムインテグレータ,有価証券報告書－第24期(平成30年3月1日－平成31年2月28日),0,1
173,2019-05-30,S100FVMP,E02776,99820,タキヒヨー株式会社,有価証券報告書－第108期(平成30年3月1日－平成31年2月28日),0,1
174,2019-05-30,S100FV80,E01587,77190,株式会社東京衡機,有価証券報告書－第113期(平成30年3月1日－平成31年2月28日),0,1
175,2019-05-30,S100FVNW,E31924,78110,中本パックス株式会社,有価証券報告書－第31期(平成30年3月1日－平成31年2月28日),0,1
176,2019-05-30,S100FVSU,E05315,23380,株式会社ビットワングループ,有価証券報告書－第20期(平成30年3月1日－平成31年2月28日),0,1
177,2019-05-30,S100FV3A,E03025,82470,株式会社大和,有価証券報告書－第103期(平成30年3月1日－平成31年2月28日),0,1
178,2019-05-30,S100FVLY,E03068,82730,株式会社イズミ,有価証券報告書－第58期(平成30年3月1日－平成31年2月28日),0,1
179,2019-05-30,S100FVCU,E34633,44290,リックソフト株式会社,有価証券報告書－第17期(平成30年3月1日－平成31年2月28日),0,1
180,2019-05-30,S100FW0Z,E05067,47450,株式会社東京個別指導学院,有価証券報告書－第36期(平成30年3月1日－平成31年2月28日),0,1
181,2019-05-30,S100FVY1,E04958,46450,株式会社市進ホールディングス,有価証券報告書－第45期(平成30年3月1日－平成31年2月28日),0,1
182,2019-05-30,S100FVZB,E03132,82890,株式会社Ｏｌｙｍｐｉｃグループ,有価証券報告書－第47期(平成30年3月1日－平成31年2月28日),0,1
183,2019-05-30,S100FUUL,E32549,65320,株式会社ベイカレント・コンサルティング,有価証券報告書－第5期(平成30年3月1日－平成31年2月28日),0,1
184,2019-05-30,S100FW1A,E33519,39960,サインポスト株式会社,有価証券報告書－第12期(平成30年3月1日－平成31年2月28日),0,1
185,2019-05-30,S100FW3L,E32965,35570,ユナイテッド＆コレクティブ株式会社,有価証券報告書－第19期(平成30年3月1日－平成31年2月28日),0,1
186,2019-05-30,S100FW02,E05673,30730,株式会社ＤＤホールディングス,有価証券報告書－第23期(平成30年3月1日－平成31年2月28日),0,1
187,2019-05-30,S100FV4N,E00512,29250,株式会社ピックルスコーポレーション,有価証券報告書－第43期(平成30年3月1日－平成31年2月28日),0,1
188,2019-05-30,S100FW56,E03495,30630,株式会社ジェイグループホールディングス,有価証券報告書－第18期(平成30年3月1日－平成31年2月28日),0,1
