,Bonds,CP,Capex,CashEquivalents,Depreciation,GrossProfit,Inventories,NetAssets,NetSales,OperatingProfit,OrdinaryIncomeLoss,ParseFlg,ProfitLoss,ROE,RequestFlg,ShareholdersEquity,Valuation,acPayable,acReceivable,campany_no,cfFinancing,cfInvesting,cfOperating,cpBonds,cpLoans,disclosureStatusFlg,docID,edinetCode,filerName,ltLoans,psBasicEarningsLoss,psNetAssets,season,series_data,stBonds,stLoans,tAssets,tIssuedShares,xbrlFlg,year
144,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004DKZ,E04640,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
145,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004D9H,E03327,株式会社グローバルダイニング,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
146,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004D9H,E03327,株式会社グローバルダイニング,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
147,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004D9H,E03327,株式会社グローバルダイニング,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
148,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004D9H,E03327,株式会社グローバルダイニング,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
149,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004D9H,E03327,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
0,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004DDA,E04588,株式会社東急レクリエーション,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
1,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004DDA,E04588,株式会社東急レクリエーション,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
2,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004DDA,E04588,株式会社東急レクリエーション,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
3,220000000.0,,,2625625000.0,7395000.0,1842648000.0,-18880000.0,2780431000.0,4225478000.0,526077000.0,517087000.0,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000.0,-346018000.0,809413000.0,110000000.0,147192000.0,0,S1004DDA,E04588,株式会社東急レクリエーション,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000.0,4424800.0,1,2013.0
4,160000000.0,,,2511147000.0,15933000.0,2550585000.0,-1194000.0,3059877000.0,4437957000.0,690483000.0,693252000.0,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000.0,-384858000.0,587886000.0,60000000.0,119992000.0,0,S1004DDA,E04588,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000.0,4424800.0,1,2014.0
5,,,,,,,,,,,,,,,,,,,,,,,,,,0,S1004DLD,E06014,タイ王国,,,,,,,,,,444,
6,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004CVR,E01185,理研コランダム株式会社,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
7,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004CVR,E01185,理研コランダム株式会社,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
8,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004CVR,E01185,理研コランダム株式会社,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
9,220000000.0,,,2625625000.0,7395000.0,1842648000.0,-18880000.0,2780431000.0,4225478000.0,526077000.0,517087000.0,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000.0,-346018000.0,809413000.0,110000000.0,147192000.0,0,S1004CVR,E01185,理研コランダム株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000.0,4424800.0,1,2013.0
10,160000000.0,,,2511147000.0,15933000.0,2550585000.0,-1194000.0,3059877000.0,4437957000.0,690483000.0,693252000.0,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000.0,-384858000.0,587886000.0,60000000.0,119992000.0,0,S1004CVR,E01185,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000.0,4424800.0,1,2014.0
11,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004DMJ,E00834,大倉工業株式会社,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
12,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004DMJ,E00834,大倉工業株式会社,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
13,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004DMJ,E00834,大倉工業株式会社,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
14,220000000.0,,,2625625000.0,7395000.0,1842648000.0,-18880000.0,2780431000.0,4225478000.0,526077000.0,517087000.0,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000.0,-346018000.0,809413000.0,110000000.0,147192000.0,0,S1004DMJ,E00834,大倉工業株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000.0,4424800.0,1,2013.0
15,160000000.0,,,2511147000.0,15933000.0,2550585000.0,-1194000.0,3059877000.0,4437957000.0,690483000.0,693252000.0,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000.0,-384858000.0,587886000.0,60000000.0,119992000.0,0,S1004DMJ,E00834,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000.0,4424800.0,1,2014.0
16,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004DM2,E30697,ＯＡＴアグリオ株式会社,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
17,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004DM2,E30697,ＯＡＴアグリオ株式会社,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
18,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004DM2,E30697,ＯＡＴアグリオ株式会社,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
19,220000000.0,,,2625625000.0,7395000.0,1842648000.0,-18880000.0,2780431000.0,4225478000.0,526077000.0,517087000.0,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000.0,-346018000.0,809413000.0,110000000.0,147192000.0,0,S1004DM2,E30697,ＯＡＴアグリオ株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000.0,4424800.0,1,2013.0
20,160000000.0,,,2511147000.0,15933000.0,2550585000.0,-1194000.0,3059877000.0,4437957000.0,690483000.0,693252000.0,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000.0,-384858000.0,587886000.0,60000000.0,119992000.0,0,S1004DM2,E30697,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000.0,4424800.0,1,2014.0
21,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004D87,E04518,中部瓦斯株式会社,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
22,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004D87,E04518,中部瓦斯株式会社,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
23,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004D87,E04518,中部瓦斯株式会社,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
24,220000000.0,,,2625625000.0,7395000.0,1842648000.0,-18880000.0,2780431000.0,4225478000.0,526077000.0,517087000.0,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000.0,-346018000.0,809413000.0,110000000.0,147192000.0,0,S1004D87,E04518,中部瓦斯株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000.0,4424800.0,1,2013.0
25,160000000.0,,,2511147000.0,15933000.0,2550585000.0,-1194000.0,3059877000.0,4437957000.0,690483000.0,693252000.0,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000.0,-384858000.0,587886000.0,60000000.0,119992000.0,0,S1004D87,E04518,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000.0,4424800.0,1,2014.0
26,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004CFX,E05088,株式会社ストリームメディアコーポレーション,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
27,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004CFX,E05088,株式会社ストリームメディアコーポレーション,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
28,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004CFX,E05088,株式会社ストリームメディアコーポレーション,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
29,220000000.0,,,2625625000.0,7395000.0,1842648000.0,-18880000.0,2780431000.0,4225478000.0,526077000.0,517087000.0,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000.0,-346018000.0,809413000.0,110000000.0,147192000.0,0,S1004CFX,E05088,株式会社ストリームメディアコーポレーション,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000.0,4424800.0,1,2013.0
30,160000000.0,,,2511147000.0,15933000.0,2550585000.0,-1194000.0,3059877000.0,4437957000.0,690483000.0,693252000.0,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000.0,-384858000.0,587886000.0,60000000.0,119992000.0,0,S1004CFX,E05088,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000.0,4424800.0,1,2014.0
31,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004DDR,E22024,株式会社デ・ウエスタン・セラピテクス研究所,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
32,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004DDR,E22024,株式会社デ・ウエスタン・セラピテクス研究所,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
33,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004DDR,E22024,株式会社デ・ウエスタン・セラピテクス研究所,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
34,220000000.0,,,2625625000.0,7395000.0,1842648000.0,-18880000.0,2780431000.0,4225478000.0,526077000.0,517087000.0,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000.0,-346018000.0,809413000.0,110000000.0,147192000.0,0,S1004DDR,E22024,株式会社デ・ウエスタン・セラピテクス研究所,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000.0,4424800.0,1,2013.0
35,160000000.0,,,2511147000.0,15933000.0,2550585000.0,-1194000.0,3059877000.0,4437957000.0,690483000.0,693252000.0,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000.0,-384858000.0,587886000.0,60000000.0,119992000.0,0,S1004DDR,E22024,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000.0,4424800.0,1,2014.0
36,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004DAJ,E01086,株式会社ブリヂストン,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
37,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004DAJ,E01086,株式会社ブリヂストン,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
38,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004DAJ,E01086,株式会社ブリヂストン,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
39,220000000.0,,,2625625000.0,7395000.0,1842648000.0,-18880000.0,2780431000.0,4225478000.0,526077000.0,517087000.0,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000.0,-346018000.0,809413000.0,110000000.0,147192000.0,0,S1004DAJ,E01086,株式会社ブリヂストン,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000.0,4424800.0,1,2013.0
40,160000000.0,,,2511147000.0,15933000.0,2550585000.0,-1194000.0,3059877000.0,4437957000.0,690483000.0,693252000.0,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000.0,-384858000.0,587886000.0,60000000.0,119992000.0,0,S1004DAJ,E01086,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000.0,4424800.0,1,2014.0
41,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004DQK,E00397,オエノンホールディングス株式会社,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
42,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004DQK,E00397,オエノンホールディングス株式会社,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
43,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004DQK,E00397,オエノンホールディングス株式会社,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
44,220000000.0,,,2625625000.0,7395000.0,1842648000.0,-18880000.0,2780431000.0,4225478000.0,526077000.0,517087000.0,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000.0,-346018000.0,809413000.0,110000000.0,147192000.0,0,S1004DQK,E00397,オエノンホールディングス株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000.0,4424800.0,1,2013.0
45,160000000.0,,,2511147000.0,15933000.0,2550585000.0,-1194000.0,3059877000.0,4437957000.0,690483000.0,693252000.0,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000.0,-384858000.0,587886000.0,60000000.0,119992000.0,0,S1004DQK,E00397,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000.0,4424800.0,1,2014.0
46,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004DDB,E01073,東亜石油株式会社,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
47,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004DDB,E01073,東亜石油株式会社,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
48,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004DDB,E01073,東亜石油株式会社,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
49,220000000.0,,,2625625000.0,7395000.0,1842648000.0,-18880000.0,2780431000.0,4225478000.0,526077000.0,517087000.0,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000.0,-346018000.0,809413000.0,110000000.0,147192000.0,0,S1004DDB,E01073,東亜石油株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000.0,4424800.0,1,2013.0
50,160000000.0,,,2511147000.0,15933000.0,2550585000.0,-1194000.0,3059877000.0,4437957000.0,690483000.0,693252000.0,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000.0,-384858000.0,587886000.0,60000000.0,119992000.0,0,S1004DDB,E01073,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000.0,4424800.0,1,2014.0
51,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004DC7,E00773,北海道曹達株式会社,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
52,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004DC7,E00773,北海道曹達株式会社,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
53,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004DC7,E00773,北海道曹達株式会社,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
54,220000000.0,,,2625625000.0,7395000.0,1842648000.0,-18880000.0,2780431000.0,4225478000.0,526077000.0,517087000.0,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000.0,-346018000.0,809413000.0,110000000.0,147192000.0,0,S1004DC7,E00773,北海道曹達株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000.0,4424800.0,1,2013.0
55,160000000.0,,,2511147000.0,15933000.0,2550585000.0,-1194000.0,3059877000.0,4437957000.0,690483000.0,693252000.0,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000.0,-384858000.0,587886000.0,60000000.0,119992000.0,0,S1004DC7,E00773,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000.0,4424800.0,1,2014.0
56,,,,,,,,,,,,,,,,,,,,,,,,,,0,S1004DQT,E05779,バイエル・アクツィーエンゲゼルシャフト,,,,,,,,,,444,
57,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004D8B,E04632,株式会社小山カントリー倶楽部,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
58,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004D8B,E04632,株式会社小山カントリー倶楽部,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
59,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004D8B,E04632,株式会社小山カントリー倶楽部,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
60,220000000.0,,,2625625000.0,7395000.0,1842648000.0,-18880000.0,2780431000.0,4225478000.0,526077000.0,517087000.0,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000.0,-346018000.0,809413000.0,110000000.0,147192000.0,0,S1004D8B,E04632,株式会社小山カントリー倶楽部,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000.0,4424800.0,1,2013.0
61,160000000.0,,,2511147000.0,15933000.0,2550585000.0,-1194000.0,3059877000.0,4437957000.0,690483000.0,693252000.0,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000.0,-384858000.0,587886000.0,60000000.0,119992000.0,0,S1004D8B,E04632,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000.0,4424800.0,1,2014.0
62,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004D98,E02877,株式会社デイトナ,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
63,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004D98,E02877,株式会社デイトナ,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
64,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004D98,E02877,株式会社デイトナ,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
65,220000000.0,,,2625625000.0,7395000.0,1842648000.0,-18880000.0,2780431000.0,4225478000.0,526077000.0,517087000.0,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000.0,-346018000.0,809413000.0,110000000.0,147192000.0,0,S1004D98,E02877,株式会社デイトナ,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000.0,4424800.0,1,2013.0
66,160000000.0,,,2511147000.0,15933000.0,2550585000.0,-1194000.0,3059877000.0,4437957000.0,690483000.0,693252000.0,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000.0,-384858000.0,587886000.0,60000000.0,119992000.0,0,S1004D98,E02877,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000.0,4424800.0,1,2014.0
67,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004DFT,E02487,ダンロップスポーツ株式会社,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
68,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004DFT,E02487,ダンロップスポーツ株式会社,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
69,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004DFT,E02487,ダンロップスポーツ株式会社,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
70,220000000.0,,,2625625000.0,7395000.0,1842648000.0,-18880000.0,2780431000.0,4225478000.0,526077000.0,517087000.0,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000.0,-346018000.0,809413000.0,110000000.0,147192000.0,0,S1004DFT,E02487,ダンロップスポーツ株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000.0,4424800.0,1,2013.0
71,160000000.0,,,2511147000.0,15933000.0,2550585000.0,-1194000.0,3059877000.0,4437957000.0,690483000.0,693252000.0,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000.0,-384858000.0,587886000.0,60000000.0,119992000.0,0,S1004DFT,E02487,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000.0,4424800.0,1,2014.0
72,,,,1325644000.0,,,,1391601000.0,4176402000.0,,323108000.0,,,0.302,,,,,,,124567000.0,-95376000.0,717412000.0,,,0,S1004DKJ,E00417,コカ・コーラボトラーズジャパンホールディングス株式会社,,7441.98,31450.04,13.0,,,,2832324000.0,44248.0,1,2010.0
73,,,,1932060000.0,,,,2020398000.0,4182908000.0,,385401000.0,,,0.369,,,,,,,64765000.0,-142472000.0,684122000.0,,,0,S1004DKJ,E00417,コカ・コーラボトラーズジャパンホールディングス株式会社,,14226.45,45660.79,14.0,,,,3629144000.0,44248.0,1,2011.0
74,,,,2169846000.0,,,,2463084000.0,4289385000.0,,474453000.0,,,0.196,,,,,,,158724000.0,-567732000.0,646794000.0,,,0,S1004DKJ,E00417,コカ・コーラボトラーズジャパンホールディングス株式会社,,99.27,556.65,15.0,,,,4334461000.0,44248.0,1,2012.0
