,data_ymd,docID,edinetCode,secCode,filerName,docDescription,disclosureStatus,xbrlFlag
104,2016-05-24,S1007KWC,E02923,26680.0,タビオ株式会社,有価証券報告書－第39期(平成27年3月1日－平成28年2月29日),0,1
105,2016-05-24,S1007KXQ,E05264,43430.0,株式会社イオンファンタジー,有価証券報告書－第20期(平成27年3月1日－平成28年2月29日),0,1
106,2016-05-24,S1007KTD,E02903,76240.0,株式会社ＮａＩＴＯ,有価証券報告書－第65期(平成27年3月1日－平成28年2月29日),0,1
107,2016-05-24,S1007EVN,E05866,,シティグループ・インク,有価証券報告書,0,0
108,2016-05-25,S1007L2V,E03268,75120.0,イオン北海道株式会社,有価証券報告書－第38期(平成27年3月1日－平成28年2月29日),0,1
109,2016-05-25,S1007L79,E00342,22920.0,エスフーズ株式会社,有価証券報告書－第50期(平成27年3月1日－平成28年2月29日),0,1
110,2016-05-25,S1007LBH,E05433,24170.0,株式会社ツヴァイ,有価証券報告書－第32期(平成27年3月1日－平成28年2月29日),0,1
111,2016-05-25,S1007L7B,E03349,26530.0,イオン九州株式会社,有価証券報告書－第44期(平成27年3月1日－平成28年2月29日),0,1
112,2016-05-25,S1007KVL,E03345,26510.0,株式会社ローソン,有価証券報告書－第41期(平成27年3月1日－平成28年2月29日),0,1
113,2016-05-25,S1007KFU,E21035,31410.0,ウエルシアホールディングス株式会社,有価証券報告書－第8期(平成27年3月1日－平成28年2月29日),0,1
114,2016-05-25,S1007L8L,E05315,23380.0,株式会社ビットワングループ,有価証券報告書－第17期(平成27年3月1日－平成28年2月29日),0,1
115,2016-05-25,S1007L14,E03498,30830.0,株式会社シーズメン,有価証券報告書－第27期(平成27年3月1日－平成28年2月29日),0,1
116,2016-05-25,S1007LEF,E03099,82000.0,株式会社リンガーハット,有価証券報告書－第52期(平成27年3月1日－平成28年2月29日),0,1
117,2016-05-25,S1007L8K,E03044,82540.0,株式会社さいか屋,有価証券報告書－第84期(平成27年3月1日－平成28年2月29日),0,1
118,2016-05-25,S1007KYE,E03463,78290.0,株式会社サマンサタバサジャパンリミテッド,有価証券報告書－第22期(平成27年3月1日－平成28年2月29日),0,1
119,2016-05-25,S1007LHL,E31965,39220.0,株式会社ＰＲ　ＴＩＭＥＳ,有価証券報告書－第11期(平成27年3月1日－平成28年2月29日),0,1
120,2016-05-25,S1007LH2,E04582,96010.0,松竹株式会社,有価証券報告書－第150期(平成27年3月1日－平成28年2月29日),0,1
121,2016-05-25,S1007KSR,E09895,,株式会社ユアーズ,有価証券報告書－第38期(平成27年9月21日－平成28年2月29日),0,1
122,2016-05-25,S1007LHF,E04874,97870.0,イオンディライト株式会社,有価証券報告書－第43期(平成27年3月1日－平成28年2月29日),0,1
123,2016-05-25,S1007L5U,E03318,76110.0,株式会社ハイデイ日高,有価証券報告書－第38期(平成27年3月1日－平成28年2月29日),0,1
124,2016-05-26,S1007KTL,E03073,,株式会社東武ストア,有価証券報告書－第70期(平成27年3月1日－平成28年2月29日),0,1
125,2016-05-26,S1007LEK,E03365,26830.0,株式会社魚喜,有価証券報告書－第31期(平成27年3月1日－平成28年2月29日),0,1
126,2016-05-26,S1007K96,E02801,74270.0,エコートレーディング株式会社,有価証券報告書－第45期(平成27年3月1日－平成28年2月29日),0,1
127,2016-05-26,S1007KZG,E04941,97780.0,株式会社昴,有価証券報告書－第58期(平成27年3月1日－平成28年2月29日),0,1
128,2016-05-26,S1007LL8,E04681,,株式会社房総カントリークラブ,有価証券報告書－第43期(平成27年3月1日－平成28年2月29日),0,1
129,2016-05-26,S1007KFS,E03422,27890.0,株式会社カルラ,有価証券報告書－第44期(平成27年3月1日－平成28年2月29日),0,1
130,2016-05-26,S1007L2C,E01587,77190.0,株式会社東京衡機,有価証券報告書－第110期(平成27年3月1日－平成28年2月29日),0,1
131,2016-05-26,S1007LJM,E03248,74530.0,株式会社　良品計画,有価証券報告書－第37期(平成27年3月1日－平成28年2月29日),0,1
132,2016-05-26,S1007JJJ,E01325,59000.0,株式会社ダイケン,有価証券報告書－第68期(平成27年3月1日－平成28年2月29日),0,1
133,2016-05-26,S1007LDQ,E05444,17120.0,株式会社ダイセキ環境ソリューション,有価証券報告書－第20期(平成27年3月1日－平成28年2月29日),0,1
134,2016-05-26,S1007L8J,E03473,30300.0,株式会社ハブ,有価証券報告書－第18期(平成27年3月1日－平成28年2月29日),0,1
135,2016-05-26,S1007KQV,E04835,97160.0,株式会社乃村工藝社,有価証券報告書－第79期(平成27年3月1日－平成28年2月29日),0,1
136,2016-05-26,S1007JV4,E03312,76010.0,株式会社ポプラ,有価証券報告書－第41期(平成27年3月1日－平成28年2月29日),0,1
137,2016-05-26,S1007LOP,E03013,82330.0,株式会社髙島屋,有価証券報告書－第150期(平成27年3月1日－平成28年2月29日),0,1
138,2016-05-26,S1007KHA,E03061,82670.0,イオン株式会社,有価証券報告書－第91期(平成27年3月1日－平成28年2月29日),0,1
139,2016-05-26,S1007KY5,E03022,,株式会社丸栄,有価証券報告書－第97期(平成27年3月1日－平成28年2月29日),0,1
140,2016-05-26,S1007LP7,E03313,76030.0,株式会社マックハウス,有価証券報告書－第26期(平成27年3月1日－平成28年2月29日),0,1
141,2016-05-26,S1007KS3,E01165,52710.0,株式会社トーヨーアサノ,有価証券報告書－第73期(平成27年3月1日－平成28年2月29日),0,1
142,2016-05-26,S1007LDO,E27235,36700.0,協立情報通信株式会社,有価証券報告書－第51期(平成27年3月1日－平成28年2月29日),0,1
143,2016-05-26,S1007LBA,E03397,27470.0,北雄ラッキー株式会社,有価証券報告書－第46期(平成27年3月1日－平成28年2月29日),0,1
144,2016-05-26,S1007LR2,E03200,99450.0,株式会社プレナス,有価証券報告書－第56期(平成27年3月1日－平成28年2月29日),0,1
145,2016-05-26,S1007LSG,E05067,47450.0,株式会社東京個別指導学院,有価証券報告書－第33期(平成27年3月1日－平成28年2月29日),0,1
146,2016-05-26,S1007LJL,E03286,75440.0,株式会社スリーエフ,有価証券報告書－第35期(平成27年3月1日－平成28年2月29日),0,1
147,2016-05-26,S1007LFM,E03125,80280.0,ユニー・ファミリーマートホールディングス株式会社,有価証券報告書－第35期(平成27年3月1日－平成28年2月29日),0,1
148,2016-05-26,S1007KKC,E30002,36780.0,株式会社メディアドゥホールディングス,有価証券報告書－第17期(平成27年3月1日－平成28年2月29日),0,1
149,2016-05-26,S1007LGK,E03220,99770.0,株式会社アオキスーパー,有価証券報告書－第42期(平成27年3月1日－平成28年2月29日),0,1
150,2016-05-26,S1007LSS,E03132,82890.0,株式会社Ｏｌｙｍｐｉｃグループ,有価証券報告書－第44期(平成27年3月1日－平成28年2月29日),0,1
151,2016-05-26,S1007LKH,E04606,96610.0,株式会社歌舞伎座,有価証券報告書－第92期(平成27年3月1日－平成28年2月29日),0,1
152,2016-05-26,S1007LMK,E26428,60580.0,株式会社ベクトル,有価証券報告書－第24期(平成27年3月1日－平成28年2月29日),0,1
153,2016-05-26,S1007L7P,E03098,,株式会社アデランス,有価証券報告書－第47期(平成27年3月1日－平成28年2月29日),0,1
154,2016-05-26,S1007LMD,E22049,21860.0,ソーバル株式会社,有価証券報告書－第34期(平成27年3月1日－平成28年2月29日),0,1
155,2016-05-26,S1007KWL,E31029,31980.0,ＳＦＰホールディングス株式会社,有価証券報告書－第6期(平成27年10月1日－平成28年2月29日),0,1
156,2016-05-26,S1007LMX,E00512,29250.0,株式会社ピックルスコーポレーション,有価証券報告書－第40期(平成27年3月1日－平成28年2月29日),0,1
157,2016-05-26,S1007K28,E04583,96020.0,東宝株式会社,有価証券報告書－第127期(平成27年3月1日－平成28年2月29日),0,1
158,2016-05-26,S1007L0U,E03444,33440.0,株式会社ワンダーコーポレーション,有価証券報告書－第28期(平成27年3月1日－平成28年2月29日),0,1
159,2016-05-26,S1007LU2,E03467,33960.0,株式会社フェリシモ,有価証券報告書－第51期(平成27年3月1日－平成28年2月29日),0,1
160,2016-05-26,S1007LHZ,E03518,30870.0,株式会社ドトール・日レスホールディングス,有価証券報告書－第9期(平成27年3月1日－平成28年2月29日),0,1
161,2016-05-26,S1007KTC,E02622,,ユニーグループ・ホールディングス株式会社,有価証券報告書－第45期(平成27年3月1日－平成28年2月29日),0,1
162,2016-05-27,S1007LRN,E02618,81250.0,株式会社ワキタ,有価証券報告書－第56期(平成27年3月1日－平成28年2月29日),0,1
163,2016-05-27,S1007L5Q,E04931,97930.0,株式会社ダイセキ,有価証券報告書－第58期(平成27年3月1日－平成28年2月29日),0,1
164,2016-05-27,S1007KKS,E03490,30650.0,株式会社ライフフーズ,有価証券報告書－第30期(平成27年3月1日－平成28年2月29日),0,1
165,2016-05-27,S1007LX9,E02925,26700.0,株式会社エービーシー・マート,有価証券報告書－第31期(平成27年3月1日－平成28年2月29日),0,1
166,2016-05-27,S1007KCQ,E03083,81940.0,株式会社ライフコーポレーション,有価証券報告書－第61期(平成27年3月1日－平成28年2月29日),0,1
167,2016-05-27,S1007LKD,E00667,79750.0,株式会社リヒトラブ,有価証券報告書－第68期(平成27年3月1日－平成28年2月29日),0,1
168,2016-05-27,S1007LQH,E03274,75200.0,株式会社エコス,有価証券報告書－第51期(平成27年3月1日－平成28年2月29日),0,1
169,2016-05-27,S1007KVT,E03096,81680.0,株式会社ケーヨー,有価証券報告書－第78期(平成27年3月1日－平成28年2月29日),0,1
170,2016-05-27,S1007M10,E01348,58170.0,ＪＭＡＣＳ株式会社,有価証券報告書－第52期(平成27年3月1日－平成28年2月29日),0,1
171,2016-05-27,S1007LUX,E02302,77180.0,スター精密株式会社,有価証券報告書－第91期(平成27年3月1日－平成28年2月29日),0,1
172,2016-05-27,S1007LJA,E05096,47630.0,株式会社クリーク・アンド・リバー社,有価証券報告書－第26期(平成27年3月1日－平成28年2月29日),0,1
173,2016-05-27,S1007LCM,E03179,99030.0,株式会社カンセキ,有価証券報告書－第42期(平成27年3月1日－平成28年2月29日),0,1
174,2016-05-27,S1007LSZ,E02776,99820.0,タキヒヨー株式会社,有価証券報告書－第105期(平成27年3月1日－平成28年2月29日),0,1
175,2016-05-27,S1007HXE,E03146,98460.0,株式会社天満屋ストア,有価証券報告書－第47期(平成27年3月1日－平成28年2月29日),0,1
176,2016-05-27,S1007LWU,E02892,75990.0,株式会社ＩＤＯＭ,有価証券報告書－第22期(平成27年3月1日－平成28年2月29日),0,1
177,2016-05-27,S1007LT7,E01503,61420.0,富士精工株式会社,有価証券報告書－第58期(平成27年3月1日－平成28年2月29日),0,1
178,2016-05-27,S1007LSQ,E03024,82570.0,株式会社　山陽百貨店,有価証券報告書－第87期(平成27年3月1日－平成28年2月29日),0,1
179,2016-05-27,S1007L1A,E03057,,株式会社ベスト電器,有価証券報告書－第63期(平成27年3月1日－平成28年2月29日),0,1
180,2016-05-27,S1007LMF,E15244,,ナティクシス,有価証券報告書,0,0
181,2016-05-27,S1007LY6,E30476,60930.0,株式会社エスクロー・エージェント・ジャパン,有価証券報告書－第9期(平成27年3月1日－平成28年2月29日),0,1
182,2016-05-27,S1007LHU,E03368,26850.0,株式会社アダストリア,有価証券報告書－第66期(平成27年3月1日－平成28年2月29日),0,1
183,2016-05-27,S1007LXH,E03395,27420.0,株式会社ハローズ,有価証券報告書－第58期(平成27年3月1日－平成28年2月29日),0,1
184,2016-05-27,S1007K4Q,E02989,33840.0,株式会社アークコア,有価証券報告書－第13期(平成27年3月1日－平成28年2月29日),0,1
185,2016-05-27,S1007LWY,E22130,,株式会社リックコーポレーション,有価証券報告書－第62期(平成27年3月1日－平成28年2月29日),0,1
186,2016-05-27,S1007LU3,E04784,81810.0,株式会社東天紅,有価証券報告書－第60期(平成27年3月1日－平成28年2月29日),0,1
187,2016-05-27,S1007LJ0,E02521,80160.0,株式会社オンワードホールディングス,有価証券報告書－第69期(平成27年3月1日－平成28年2月29日),0,1
188,2016-05-27,S1007KXL,E05316,23410.0,株式会社アルバイトタイムス,有価証券報告書－第43期(平成27年3月1日－平成28年2月29日),0,1
189,2016-05-27,S1007LWR,E03272,75150.0,株式会社マルヨシセンター,有価証券報告書－第56期(平成27年3月1日－平成28年2月29日),0,1
190,2016-05-27,S1007M2T,E03094,81670.0,株式会社リテールパートナーズ,有価証券報告書－第63期(平成27年3月1日－平成28年2月29日),0,1
191,2016-05-27,S1007LFZ,E26965,,株式会社安芸ゴルフ倶楽部,有価証券報告書－第4期(平成27年3月1日－平成28年2月29日),0,1
192,2016-05-27,S1007LW3,E03017,82370.0,株式会社松屋,有価証券報告書－第147期(平成27年3月1日－平成28年2月29日),0,1
193,2016-05-27,S1007LDY,E03273,75160.0,コーナン商事株式会社,有価証券報告書－第39期(平成27年3月1日－平成28年2月29日),0,1
194,2016-05-27,S1007LOW,E05940,,チャイナ・ライフ・インシュアランス・カンパニー・リミテッド,有価証券報告書,0,0
